Type;Rent;Move in price;Address;Link
2 værelses lejlighed på 54 m²,5.400,38.500,-,https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-5167858
2 værelses lejlighed på 72 m²,5.500,40.840,-,https://www.boligportal.dk/lejligheder/aarhus/72m2-2-vaer-id-5149338
1 værelses lejlighed på 28 m²,5.500,38.900,-,https://www.boligportal.dk/lejligheder/aarhus/28m2-1-vaer-id-4630402
2 værelses lejlighed på 40 m²,5.500,27.900,-,https://www.boligportal.dk/lejligheder/aarhus/40m2-2-vaer-id-5171961
2 værelses lejlighed på 55 m²,5.500,39.100,-,https://www.boligportal.dk/lejligheder/aarhus/55m2-2-vaer-id-4568363
3 værelses lejlighed på 86 m²,5.514,16.942,-,https://www.boligportal.dk/lejligheder/aarhus/86m2-3-vaer-id-4888057
2 værelses lejlighed på 36 m²,5.595,22.380,-,https://www.boligportal.dk/lejligheder/aarhus/36m2-2-vaer-id-5170013
2 værelses lejlighed på 54 m²,5.600,39.900,-,https://www.boligportal.dk/lejligheder/aarhus/54m2-2-vaer-id-4972001
1 værelses lejlighed på 48 m²,5.600,22.800,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-1-vaer-id-5174720
2 værelses lejlighed på 48 m²,5.600,39.200,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-4307873
2 værelses lejlighed på 53 m²,5.621,39.649,-,https://www.boligportal.dk/lejligheder/aarhus/53m2-2-vaer-id-5173115
2 værelses lejlighed på 39 m²,5.695,23.380,-,https://www.boligportal.dk/lejligheder/aarhus/39m2-2-vaer-id-5140124
2 værelses lejlighed på 39 m²,5.695,23.380,-,https://www.boligportal.dk/lejligheder/aarhus/39m2-2-vaer-id-4769758
2 værelses lejlighed på 48 m²,5.695,29.025,-,https://www.boligportal.dk/lejligheder/aarhus/48m2-2-vaer-id-5147930
2 værelses lejlighed på 39 m²,5.700,29.100,-,https://www.boligportal.dk/lejligheder/aarhus/39m2-2-vaer-id-5169040
1 værelses hus på 46 m²,5.725,23.425,-,https://www.boligportal.dk/huse/aarhus/46m2-1-vaer-id-5176121
2 værelses lejlighed på 49 m²,5.795,23.780,-,https://www.boligportal.dk/lejligheder/aarhus/49m2-2-vaer-id-5098463
1 værelses lejlighed på 44 m²,5.800,29.450,-,https://www.boligportal.dk/lejligheder/aarhus/44m2-1-vaer-id-5152175
1 værelses lejlighed på 40 m²,5.800,29.250,-,https://www.boligportal.dk/lejligheder/aarhus/40m2-1-vaer-id-5176267
